t,market_id,market_name,district_name,variety,p_min,p_max,p_modal,clean_market,match_score,latitude,longitude
2020-12-21,1574,Bhucho,Bathinda,Other,2800.0,3200.0,3000,BHUCHO,100.0,30.2109,75.0942
2020-12-21,641,Budalada,Mansa,Other,2200.0,2400.0,2300,BUDALADA,87.5,29.9244,75.5484
2020-12-21,1611,Chamkaur Sahib,Rupnagar,Other,2900.0,3000.0,2950,CHAMKAUR SAHIB,100.0,30.8978,76.404
2020-12-21,1586,Dasuya,Hoshiarpur,Other,2500.0,2800.0,2650,DASUYA,100.0,31.8056,75.6626
2020-12-21,1751,Dera Bassi,Sahibzada Ajit Singh Nagar,Other,2200.0,2800.0,2500,DERA BASSI,100.0,30.6815,75.0867
2020-12-21,1602,Dharamkot,Moga,Other,2200.0,2200.0,2200,DHARAMKOT,100.0,30.9381,75.2304
2020-12-21,1584,Dhariwal,Gurdaspur,Other,2200.0,2500.0,2400,DHARIWAL,100.0,31.5497,75.2406
2020-12-21,248,Dhuri,Sangrur,Other,2200.0,2400.0,2300,DHURI,100.0,30.37,75.87
2020-12-21,1595,Doraha,Ludhiana,Other,2000.0,3000.0,2619,DORAHA,100.0,30.4802,76.0226
2020-12-21,645,Dudhansadhan,Patiala,Other,2500.0,3000.0,2800,DUDHANSADHAN,91.66666666666666,30.1613,76.5249
2020-12-21,632,Faridkot,Faridkot,Onion,1500.0,2000.0,1800,FARIDKOT,100.0,30.6844,74.7555
2020-12-21,229,Fazilka,Firozpur,Other,2000.0,2500.0,2200,FAZILKA,100.0,30.4036,74.0341
2020-12-21,231,Ferozepur Cantt.,Firozpur,Onion,2900.0,3000.0,2950,FEROZEPUR CANTT,100.0,30.9277,74.5968
2020-12-21,634,Firozepur City,Firozpur,Other,2000.0,2800.0,2400,FIROZEPUR CITY,92.85714285714286,30.9643,74.6262
2020-12-21,2884,Gehri(Jandiala mandi),Amritsar,Onion,3000.0,3000.0,3000,GEHRIJANDIALA,81.25,31.5694,75.039
2020-12-21,643,Giddarbaha,Muktsar,Onion,2500.0,3000.0,2800,GIDDARBAHA,90.0,30.2033,74.6611
2020-12-21,1591,Goraya,Jalandhar,Other,2000.0,2000.0,2000,GORAYA,100.0,31.128,75.5099
2020-12-21,626,Gurdaspur,Gurdaspur,Other,1000.0,1500.0,1200,GURDASPUR,100.0,32.05,75.4326
2020-12-21,235,Guru Har Sahai,Firozpur,Onion,2000.0,2000.0,2000,GURU HAR SAHAI,92.3076923076923,30.7128,74.3932
2020-12-21,636,Hoshiarpur,Hoshiarpur,Other,3000.0,4000.0,3800,HOSHIARPUR,95.23809523809524,31.5143,75.8951
2020-12-21,238,Jagraon,Ludhiana,Other,2000.0,2250.0,2100,JAGRAON,100.0,30.8047,75.4654
2020-12-21,1577,Jaitu,Faridkot,Nasik,2500.0,2500.0,2500,JAITU,80.0,30.4606,74.8802
2020-12-21,230,Jalalabad,Firozpur,Other,3000.0,3000.0,3000,JALALABAD,94.11764705882352,30.6056,74.2492
2020-12-21,1615,Khanauri,Sangrur,Other,2100.0,2300.0,2200,KHANAURI,100.0,29.8308,76.1125
2020-12-21,237,Khanna,Ludhiana,Other,1500.0,2000.0,1700,KHANNA,100.0,30.7104,76.2141
2020-12-21,1612,Kharar,Sahibzada Ajit Singh Nagar,Other,1800.0,2500.0,2200,KHARAR,100.0,30.7398,76.6414
2020-12-21,822,Lalru,Sahibzada Ajit Singh Nagar,Other,1200.0,3000.0,2000,LALRU,100.0,30.4898,76.8054
2020-12-21,1597,Ludhiana,Ludhiana,Other,1300.0,2050.0,1700,LUDHIANA,100.0,30.9392,75.8426
2020-12-21,1580,Makhu,Firozpur,Other,2300.0,2500.0,2400,MAKHU,100.0,31.1067,74.9767
2020-12-21,249,Malerkotla,Sangrur,Other,2500.0,2900.0,2700,MALERKOTLA,100.0,30.5177,75.8843
2020-12-21,242,Malout,Muktsar,Onion,1500.0,2200.0,2000,MALOUT,100.0,30.201,74.4964
2020-12-21,1737,Mamdot,Firozpur,Other,3000.0,3200.0,3100,MAMDOT,100.0,30.5215,74.2618
2020-12-21,1183,Mansa,Mansa,Onion,2000.0,2300.0,2200,MANSA,100.0,29.9832,75.3825
2020-12-21,1575,Maur,Bathinda,Other,2600.0,3000.0,2800,MAUR,100.0,30.0747,75.2199
2020-12-21,823,Morinda,Rupnagar,Onion,2000.0,3000.0,2500,MORINDA,100.0,30.8978,76.404
2020-12-21,241,Muktsar,Muktsar,Nasik,1500.0,2500.0,2000,MUKTSAR,100.0,30.4721,74.5073
2020-12-21,246,Nabha,Patiala,Other,1700.0,2700.0,2000,NABHA,100.0,30.3738,76.1394
2020-12-21,625,Pathankot,Gurdaspur,Onion,1300.0,2500.0,1900,PATHANKOT,100.0,32.26,75.6377
2020-12-21,243,Patiala,Patiala,Onion,1500.0,2500.0,2000,PATIALA,100.0,30.2229,76.0863
2020-12-21,244,Patran,Patiala,Other,900.0,2000.0,1650,PATRAN,100.0,29.9499,76.0564
2020-12-21,624,Patti,Tarn Taran,Other,2300.0,2700.0,2500,PATTI,100.0,31.2737,74.8493
2020-12-21,640,Phagwara,Kapurthala,Other,2200.0,2350.0,2315,PHAGWARA,100.0,31.2354,75.7756
2020-12-21,1583,Quadian,Gurdaspur,Other,1500.0,2000.0,1800,QUADIAN,100.0,31.8122,75.2244
2020-12-21,1610,Rajpura,Patiala,Local,1800.0,2200.0,2000,RAJPURA,100.0,30.4642,76.577
2020-12-21,631,Raman,Bathinda,Other,2000.0,2250.0,2200,RAMAN,100.0,29.9602,74.9686
2020-12-21,1773,Rayya,Amritsar,Red,2600.0,2600.0,2600,RAYYA,100.0,31.5024,75.2142
2020-12-21,647,Ropar,Rupnagar,Other,2000.0,2500.0,2200,ROPAR,100.0,30.9505,76.5317
2020-12-21,1600,Sahnewal,Ludhiana,Onion,2500.0,2500.0,2500,SAHNEWAL,100.0,30.8526,75.9881
2020-12-21,639,Samrala,Ludhiana,Other,2200.0,2500.0,2300,SAMRALA,100.0,30.8269,76.186
2020-12-21,1759,Sangrur,Sangrur,Onion,2000.0,2000.0,2000,SANGRUR,100.0,30.2439,75.835
2020-12-21,250,Sunam,Sangrur,Onion,1500.0,2200.0,1800,SUNAM,100.0,30.1248,75.8146
2020-12-21,1733,Talwandi Sabo,Bathinda,Other,2800.0,3000.0,2900,TALWANDI SABO,100.0,29.9834,75.0996
2020-12-21,227,Tarantaran,Tarn Taran,Other,2500.0,3000.0,2700,TARANTARAN,90.0,31.4623,74.9342
2020-12-21,1581,Zira,Firozpur,Local,2500.0,3500.0,3000,ZIRA,100.0,30.5738,74.5901
2020-12-22,232,Abohar,Firozpur,Onion,1980.0,2590.0,2450,ABOHAR,100.0,30.155,74.1948
2020-12-22,1589,Adampur,Jalandhar,Other,2200.0,2400.0,2400,ADAMPUR,100.0,31.4254,75.72
2020-12-22,239,Baghapurana,Moga,Other,3000.0,3500.0,3200,BAGHAPURANA,95.65217391304348,30.6815,75.0867
2020-12-22,1606,Bariwala,Muktsar,Other,1200.0,1200.0,1200,BARIWALA,100.0,30.5292,74.6588
2020-12-22,247,Barnala,Barnala,Other,1500.0,2000.0,1750,BARNALA,100.0,30.3732,75.5351
2020-12-22,1618,Bassi Pathana,Fatehgarh Sahib,Onion,2000.0,3000.0,2400,BASSI PATHANA,100.0,30.67,76.43
2020-12-22,629,Bathinda,Bathinda,Other,3000.0,3500.0,3200,BATHINDA,87.5,30.1962,74.9437
2020-12-22,1732,Bhagta Bhai Ka,Bathinda,Other,2400.0,2400.0,2400,BHAGTA BHAI KA,100.0,30.4786,75.095
2020-12-22,251,Bhawanigarh,Sangrur,Other,1400.0,1600.0,1500,BHAWANIGARH,95.23809523809524,30.2637,76.0405
2020-12-22,1574,Bhucho,Bathinda,Other,3000.0,3200.0,3100,BHUCHO,100.0,30.2109,75.0942
2020-12-22,641,Budalada,Mansa,Other,2100.0,2300.0,2200,BUDALADA,87.5,29.9244,75.5484
2020-12-22,1611,Chamkaur Sahib,Rupnagar,Other,2900.0,3000.0,2950,CHAMKAUR SAHIB,100.0,30.8978,76.404
2020-12-22,1586,Dasuya,Hoshiarpur,Other,2300.0,2700.0,2500,DASUYA,100.0,31.8056,75.6626
2020-12-22,1751,Dera Bassi,Sahibzada Ajit Singh Nagar,Other,2000.0,3000.0,2400,DERA BASSI,100.0,30.6815,75.0867
2020-12-22,1602,Dharamkot,Moga,Other,2000.0,2500.0,2500,DHARAMKOT,100.0,30.9381,75.2304
2020-12-22,248,Dhuri,Sangrur,Other,2000.0,2400.0,2200,DHURI,100.0,30.37,75.87
2020-12-22,1595,Doraha,Ludhiana,Other,1500.0,2500.0,1968,DORAHA,100.0,30.4802,76.0226
2020-12-22,645,Dudhansadhan,Patiala,Other,2500.0,3000.0,2800,DUDHANSADHAN,91.66666666666666,30.1613,76.5249
2020-12-22,632,Faridkot,Faridkot,Onion,1200.0,2000.0,1500,FARIDKOT,100.0,30.6844,74.7555
2020-12-22,229,Fazilka,Firozpur,Other,2000.0,2500.0,2200,FAZILKA,100.0,30.4036,74.0341
2020-12-22,231,Ferozepur Cantt.,Firozpur,Onion,2700.0,2800.0,2750,FEROZEPUR CANTT,100.0,30.9277,74.5968
2020-12-22,634,Firozepur City,Firozpur,Other,2000.0,2400.0,2200,FIROZEPUR CITY,92.85714285714286,30.9643,74.6262
2020-12-22,2884,Gehri(Jandiala mandi),Amritsar,Onion,3000.0,3000.0,3000,GEHRIJANDIALA,81.25,31.5694,75.039
2020-12-22,643,Giddarbaha,Muktsar,Onion,2000.0,2500.0,2200,GIDDARBAHA,90.0,30.2033,74.6611
2020-12-22,1591,Goraya,Jalandhar,Other,2000.0,2000.0,2000,GORAYA,100.0,31.128,75.5099
2020-12-22,626,Gurdaspur,Gurdaspur,Other,1500.0,1700.0,1600,GURDASPUR,100.0,32.05,75.4326
2020-12-22,235,Guru Har Sahai,Firozpur,Onion,2000.0,2000.0,2000,GURU HAR SAHAI,92.3076923076923,30.7128,74.3932
2020-12-22,636,Hoshiarpur,Hoshiarpur,Other,3000.0,4500.0,3800,HOSHIARPUR,95.23809523809524,31.5143,75.8951
2020-12-22,238,Jagraon,Ludhiana,Other,1800.0,2000.0,1900,JAGRAON,100.0,30.8047,75.4654
2020-12-22,230,Jalalabad,Firozpur,Other,2000.0,2000.0,2000,JALALABAD,94.11764705882352,30.6056,74.2492
2020-12-22,237,Khanna,Ludhiana,Other,1000.0,1800.0,1400,KHANNA,100.0,30.7104,76.2141
2020-12-22,1612,Kharar,Sahibzada Ajit Singh Nagar,Other,1800.0,2500.0,2200,KHARAR,100.0,30.7398,76.6414
2020-12-22,822,Lalru,Sahibzada Ajit Singh Nagar,Other,1600.0,2200.0,2000,LALRU,100.0,30.4898,76.8054
2020-12-22,1597,Ludhiana,Ludhiana,Other,1300.0,2150.0,1700,LUDHIANA,100.0,30.9392,75.8426
2020-12-22,249,Malerkotla,Sangrur,Other,2500.0,2900.0,2700,MALERKOTLA,100.0,30.5177,75.8843
2020-12-22,242,Malout,Muktsar,Onion,1500.0,2200.0,2000,MALOUT,100.0,30.201,74.4964
2020-12-22,1737,Mamdot,Firozpur,Other,2900.0,3100.0,3000,MAMDOT,100.0,30.5215,74.2618
2020-12-22,1575,Maur,Bathinda,Other,3000.0,3200.0,3100,MAUR,100.0,30.0747,75.2199
2020-12-22,823,Morinda,Rupnagar,Onion,1500.0,2800.0,2150,MORINDA,100.0,30.8978,76.404
2020-12-22,637,Mukerian,Hoshiarpur,Onion,1400.0,1800.0,1600,MUKERIAN,100.0,31.9503,75.6181
2020-12-22,246,Nabha,Patiala,Other,1500.0,2500.0,1900,NABHA,100.0,30.3738,76.1394
2020-12-22,625,Pathankot,Gurdaspur,Onion,1300.0,6000.0,2000,PATHANKOT,100.0,32.26,75.6377
2020-12-22,243,Patiala,Patiala,Onion,1500.0,2500.0,2000,PATIALA,100.0,30.2229,76.0863
2020-12-22,244,Patran,Patiala,Other,1000.0,1800.0,1390,PATRAN,100.0,29.9499,76.0564
2020-12-22,624,Patti,Tarn Taran,Other,2300.0,2600.0,2400,PATTI,100.0,31.2737,74.8493
2020-12-22,640,Phagwara,Kapurthala,Other,2000.0,2205.0,2187,PHAGWARA,100.0,31.2354,75.7756
2020-12-22,1583,Quadian,Gurdaspur,Other,1500.0,2000.0,1800,QUADIAN,100.0,31.8122,75.2244
2020-12-22,1610,Rajpura,Patiala,Local,1800.0,2200.0,2000,RAJPURA,100.0,30.4642,76.577
2020-12-22,631,Raman,Bathinda,Other,2000.0,2150.0,2100,RAMAN,100.0,29.9602,74.9686
2020-12-22,1773,Rayya,Amritsar,Red,2800.0,2800.0,2800,RAYYA,100.0,31.5024,75.2142
2020-12-22,647,Ropar,Rupnagar,Other,2000.0,3000.0,2500,ROPAR,100.0,30.9505,76.5317
2020-12-22,1600,Sahnewal,Ludhiana,Onion,2300.0,2400.0,2400,SAHNEWAL,100.0,30.8526,75.9881
2020-12-22,639,Samrala,Ludhiana,Other,2200.0,2500.0,2300,SAMRALA,100.0,30.8269,76.186
2020-12-22,1759,Sangrur,Sangrur,Onion,1700.0,1800.0,1800,SANGRUR,100.0,30.2439,75.835
2020-12-22,250,Sunam,Sangrur,Onion,1500.0,2000.0,1800,SUNAM,100.0,30.1248,75.8146
2020-12-22,1733,Talwandi Sabo,Bathinda,Other,2700.0,3000.0,2800,TALWANDI SABO,100.0,29.9834,75.0996
2020-12-22,227,Tarantaran,Tarn Taran,Other,2000.0,2800.0,2500,TARANTARAN,90.0,31.4623,74.9342
2020-12-22,1581,Zira,Firozpur,Local,3000.0,3600.0,3200,ZIRA,100.0,30.5738,74.5901
2020-12-23,232,Abohar,Firozpur,Onion,1520.0,2015.0,1750,ABOHAR,100.0,30.155,74.1948
2020-12-23,1589,Adampur,Jalandhar,Other,2200.0,2500.0,2500,ADAMPUR,100.0,31.4254,75.72
2020-12-23,239,Baghapurana,Moga,Other,3000.0,3500.0,3200,BAGHAPURANA,95.65217391304348,30.6815,75.0867
2020-12-23,247,Barnala,Barnala,Other,1200.0,2000.0,1600,BARNALA,100.0,30.3732,75.5351
2020-12-23,1618,Bassi Pathana,Fatehgarh Sahib,Onion,2000.0,2500.0,2200,BASSI PATHANA,100.0,30.67,76.43
2020-12-23,629,Bathinda,Bathinda,Other,1000.0,1200.0,1100,BATHINDA,87.5,30.1962,74.9437
2020-12-23,1732,Bhagta Bhai Ka,Bathinda,Other,2500.0,2500.0,2500,BHAGTA BHAI KA,100.0,30.4786,75.095
2020-12-23,251,Bhawanigarh,Sangrur,Other,1400.0,1600.0,1500,BHAWANIGARH,95.23809523809524,30.2637,76.0405
2020-12-23,1574,Bhucho,Bathinda,Other,3000.0,3300.0,3100,BHUCHO,100.0,30.2109,75.0942
2020-12-23,1611,Chamkaur Sahib,Rupnagar,Other,2900.0,3000.0,2950,CHAMKAUR SAHIB,100.0,30.8978,76.404
2020-12-23,1586,Dasuya,Hoshiarpur,Other,1800.0,1800.0,1800,DASUYA,100.0,31.8056,75.6626
2020-12-23,1751,Dera Bassi,Sahibzada Ajit Singh Nagar,Other,2000.0,2200.0,2100,DERA BASSI,100.0,30.6815,75.0867
2020-12-23,1602,Dharamkot,Moga,Other,2000.0,2500.0,2500,DHARAMKOT,100.0,30.9381,75.2304
2020-12-23,248,Dhuri,Sangrur,Other,1800.0,2200.0,2000,DHURI,100.0,30.37,75.87
2020-12-23,1582,Dinanagar,Gurdaspur,Other,2300.0,2500.0,2400,DINANAGAR,100.0,32.1347,75.4567
2020-12-23,1595,Doraha,Ludhiana,Other,1600.0,2200.0,2063,DORAHA,100.0,30.4802,76.0226
2020-12-23,632,Faridkot,Faridkot,Onion,1200.0,2000.0,1500,FARIDKOT,100.0,30.6844,74.7555
2020-12-23,229,Fazilka,Firozpur,Other,2000.0,2500.0,2200,FAZILKA,100.0,30.4036,74.0341
2020-12-23,634,Firozepur City,Firozpur,Other,2000.0,2300.0,2150,FIROZEPUR CITY,92.85714285714286,30.9643,74.6262
2020-12-23,2884,Gehri(Jandiala mandi),Amritsar,Onion,3000.0,3000.0,3000,GEHRIJANDIALA,81.25,31.5694,75.039
2020-12-23,643,Giddarbaha,Muktsar,Onion,2000.0,2500.0,2200,GIDDARBAHA,90.0,30.2033,74.6611
2020-12-23,1591,Goraya,Jalandhar,Other,2000.0,2000.0,2000,GORAYA,100.0,31.128,75.5099
2020-12-23,626,Gurdaspur,Gurdaspur,Other,1000.0,1500.0,1200,GURDASPUR,100.0,32.05,75.4326
2020-12-23,636,Hoshiarpur,Hoshiarpur,Other,3000.0,4500.0,3800,HOSHIARPUR,95.23809523809524,31.5143,75.8951
2020-12-23,238,Jagraon,Ludhiana,Other,1900.0,2100.0,2000,JAGRAON,100.0,30.8047,75.4654
2020-12-23,1577,Jaitu,Faridkot,Nasik,2000.0,2500.0,2500,JAITU,80.0,30.4606,74.8802
2020-12-23,230,Jalalabad,Firozpur,Other,1700.0,1700.0,1700,JALALABAD,94.11764705882352,30.6056,74.2492
2020-12-23,237,Khanna,Ludhiana,Other,1000.0,2000.0,1500,KHANNA,100.0,30.7104,76.2141
2020-12-23,1612,Kharar,Sahibzada Ajit Singh Nagar,Other,1700.0,2100.0,2000,KHARAR,100.0,30.7398,76.6414
2020-12-23,822,Lalru,Sahibzada Ajit Singh Nagar,Other,2000.0,2200.0,2000,LALRU,100.0,30.4898,76.8054
2020-12-23,1597,Ludhiana,Ludhiana,Other,1300.0,2150.0,1700,LUDHIANA,100.0,30.9392,75.8426
2020-12-23,249,Malerkotla,Sangrur,Other,1600.0,2500.0,1800,MALERKOTLA,100.0,30.5177,75.8843
2020-12-23,242,Malout,Muktsar,Onion,1650.0,2000.0,1850,MALOUT,100.0,30.201,74.4964
2020-12-23,1737,Mamdot,Firozpur,Other,2500.0,2700.0,2600,MAMDOT,100.0,30.5215,74.2618
2020-12-23,1575,Maur,Bathinda,Other,2400.0,2600.0,2500,MAUR,100.0,30.0747,75.2199
2020-12-23,823,Morinda,Rupnagar,Onion,1800.0,2500.0,2150,MORINDA,100.0,30.8978,76.404
2020-12-23,637,Mukerian,Hoshiarpur,Onion,1200.0,1600.0,1400,MUKERIAN,100.0,31.9503,75.6181
2020-12-23,241,Muktsar,Muktsar,Nasik,1500.0,2500.0,2000,MUKTSAR,100.0,30.4721,74.5073
2020-12-23,246,Nabha,Patiala,Other,1300.0,2500.0,1600,NABHA,100.0,30.3738,76.1394
2020-12-23,625,Pathankot,Gurdaspur,Onion,1300.0,1900.0,1600,PATHANKOT,100.0,32.26,75.6377
2020-12-23,244,Patran,Patiala,Other,700.0,2500.0,1220,PATRAN,100.0,29.9499,76.0564
2020-12-23,624,Patti,Tarn Taran,Other,2800.0,3500.0,3000,PATTI,100.0,31.2737,74.8493
2020-12-23,640,Phagwara,Kapurthala,Other,2000.0,2205.0,2187,PHAGWARA,100.0,31.2354,75.7756
2020-12-23,1583,Quadian,Gurdaspur,Other,1500.0,2000.0,1800,QUADIAN,100.0,31.8122,75.2244
2020-12-23,1610,Rajpura,Patiala,Local,1500.0,2100.0,1800,RAJPURA,100.0,30.4642,76.577
2020-12-23,631,Raman,Bathinda,Other,2000.0,2200.0,2150,RAMAN,100.0,29.9602,74.9686
2020-12-23,1773,Rayya,Amritsar,Red,2800.0,2800.0,2800,RAYYA,100.0,31.5024,75.2142
2020-12-23,647,Ropar,Rupnagar,Other,2400.0,2800.0,2600,ROPAR,100.0,30.9505,76.5317
2020-12-23,639,Samrala,Ludhiana,Other,2100.0,2300.0,2200,SAMRALA,100.0,30.8269,76.186
2020-12-23,1759,Sangrur,Sangrur,Onion,1700.0,1700.0,1700,SANGRUR,100.0,30.2439,75.835
2020-12-23,250,Sunam,Sangrur,Onion,1500.0,1900.0,1800,SUNAM,100.0,30.1248,75.8146
2020-12-23,1733,Talwandi Sabo,Bathinda,Other,2800.0,3100.0,2900,TALWANDI SABO,100.0,29.9834,75.0996
2020-12-23,227,Tarantaran,Tarn Taran,Other,1800.0,2500.0,2000,TARANTARAN,90.0,31.4623,74.9342
2020-12-23,1581,Zira,Firozpur,Local,3200.0,3600.0,3400,ZIRA,100.0,30.5738,74.5901
2020-12-24,232,Abohar,Firozpur,Onion,1701.0,2002.0,1901,ABOHAR,100.0,30.155,74.1948
2020-12-24,1589,Adampur,Jalandhar,Other,1800.0,2400.0,2400,ADAMPUR,100.0,31.4254,75.72
2020-12-24,239,Baghapurana,Moga,Other,3000.0,3500.0,3200,BAGHAPURANA,95.65217391304348,30.6815,75.0867
2020-12-24,1608,Banga,Shahid Bhagat Singh Nagar,Onion,2070.0,2300.0,2133,BANGA,100.0,31.1875,75.9828
2020-12-24,247,Barnala,Barnala,Other,900.0,2139.0,1520,BARNALA,100.0,30.3732,75.5351
2020-12-24,1618,Bassi Pathana,Fatehgarh Sahib,Onion,2000.0,2500.0,2200,BASSI PATHANA,100.0,30.67,76.43
2020-12-24,629,Bathinda,Bathinda,Other,2500.0,3200.0,2800,BATHINDA,87.5,30.1962,74.9437
2020-12-24,1732,Bhagta Bhai Ka,Bathinda,Other,2400.0,2400.0,2400,BHAGTA BHAI KA,100.0,30.4786,75.095
2020-12-24,1574,Bhucho,Bathinda,Other,3000.0,3200.0,3100,BHUCHO,100.0,30.2109,75.0942
2020-12-24,1611,Chamkaur Sahib,Rupnagar,Other,2500.0,2600.0,2550,CHAMKAUR SAHIB,100.0,30.8978,76.404
2020-12-24,1751,Dera Bassi,Sahibzada Ajit Singh Nagar,Other,2000.0,2500.0,2250,DERA BASSI,100.0,30.6815,75.0867
2020-12-24,1602,Dharamkot,Moga,Other,2000.0,2000.0,2000,DHARAMKOT,100.0,30.9381,75.2304
2020-12-24,248,Dhuri,Sangrur,Other,1900.0,2200.0,2000,DHURI,100.0,30.37,75.87
2020-12-24,1595,Doraha,Ludhiana,Other,1700.0,2500.0,1936,DORAHA,100.0,30.4802,76.0226
2020-12-24,645,Dudhansadhan,Patiala,Other,2500.0,3000.0,2800,DUDHANSADHAN,91.66666666666666,30.1613,76.5249
2020-12-24,632,Faridkot,Faridkot,Onion,1000.0,1500.0,1200,FARIDKOT,100.0,30.6844,74.7555
2020-12-24,229,Fazilka,Firozpur,Other,1500.0,2000.0,1800,FAZILKA,100.0,30.4036,74.0341
2020-12-24,231,Ferozepur Cantt.,Firozpur,Onion,2100.0,2200.0,2150,FEROZEPUR CANTT,100.0,30.9277,74.5968
2020-12-24,634,Firozepur City,Firozpur,Other,1500.0,2100.0,1800,FIROZEPUR CITY,92.85714285714286,30.9643,74.6262
2020-12-24,2884,Gehri(Jandiala mandi),Amritsar,Onion,3000.0,3000.0,3000,GEHRIJANDIALA,81.25,31.5694,75.039
2020-12-24,643,Giddarbaha,Muktsar,Onion,2000.0,2400.0,2200,GIDDARBAHA,90.0,30.2033,74.6611
2020-12-24,1591,Goraya,Jalandhar,Other,2000.0,2000.0,2000,GORAYA,100.0,31.128,75.5099
2020-12-24,238,Jagraon,Ludhiana,Other,2100.0,2300.0,2200,JAGRAON,100.0,30.8047,75.4654
2020-12-24,1577,Jaitu,Faridkot,Nasik,1800.0,1800.0,1800,JAITU,80.0,30.4606,74.8802
2020-12-24,230,Jalalabad,Firozpur,Other,2200.0,2200.0,2200,JALALABAD,94.11764705882352,30.6056,74.2492
2020-12-24,237,Khanna,Ludhiana,Other,1000.0,2000.0,1500,KHANNA,100.0,30.7104,76.2141
2020-12-24,1612,Kharar,Sahibzada Ajit Singh Nagar,Other,1700.0,2200.0,2000,KHARAR,100.0,30.7398,76.6414
2020-12-24,228,Kotkapura,Faridkot,Red,2500.0,3000.0,2700,KOTKAPURA,100.0,30.5845,74.8364
2020-12-24,822,Lalru,Sahibzada Ajit Singh Nagar,Other,1500.0,2000.0,2000,LALRU,100.0,30.4898,76.8054
2020-12-24,1597,Ludhiana,Ludhiana,Other,1300.0,2150.0,1700,LUDHIANA,100.0,30.9392,75.8426
2020-12-24,1580,Makhu,Firozpur,Other,3800.0,4000.0,3900,MAKHU,100.0,31.1067,74.9767
2020-12-24,249,Malerkotla,Sangrur,Other,1800.0,2800.0,2400,MALERKOTLA,100.0,30.5177,75.8843
2020-12-24,242,Malout,Muktsar,Onion,1600.0,2000.0,1700,MALOUT,100.0,30.201,74.4964
2020-12-24,1737,Mamdot,Firozpur,Other,2700.0,2900.0,2800,MAMDOT,100.0,30.5215,74.2618
2020-12-24,1575,Maur,Bathinda,Other,2300.0,2500.0,2400,MAUR,100.0,30.0747,75.2199
2020-12-24,637,Mukerian,Hoshiarpur,Onion,1400.0,1800.0,1600,MUKERIAN,100.0,31.9503,75.6181
2020-12-24,241,Muktsar,Muktsar,Nasik,1500.0,2500.0,2000,MUKTSAR,100.0,30.4721,74.5073
2020-12-24,246,Nabha,Patiala,Other,1100.0,2400.0,1500,NABHA,100.0,30.3738,76.1394
2020-12-24,648,Nakodar,Jalandhar,Other,2200.0,2200.0,2200,NAKODAR,100.0,31.1231,75.4529
2020-12-24,625,Pathankot,Gurdaspur,Onion,1300.0,1700.0,1500,PATHANKOT,100.0,32.26,75.6377
2020-12-24,244,Patran,Patiala,Other,700.0,1500.0,1390,PATRAN,100.0,29.9499,76.0564
2020-12-24,624,Patti,Tarn Taran,Other,2000.0,2500.0,2300,PATTI,100.0,31.2737,74.8493
2020-12-24,640,Phagwara,Kapurthala,Other,1941.0,2176.0,2030,PHAGWARA,100.0,31.2354,75.7756
2020-12-24,1610,Rajpura,Patiala,Local,1800.0,2100.0,1950,RAJPURA,100.0,30.4642,76.577
2020-12-24,631,Raman,Bathinda,Other,1900.0,2100.0,2050,RAMAN,100.0,29.9602,74.9686
2020-12-24,1773,Rayya,Amritsar,Red,2500.0,2500.0,2500,RAYYA,100.0,31.5024,75.2142
2020-12-24,1600,Sahnewal,Ludhiana,Onion,2000.0,2000.0,2000,SAHNEWAL,100.0,30.8526,75.9881
2020-12-24,639,Samrala,Ludhiana,Other,1800.0,2200.0,2000,SAMRALA,100.0,30.8269,76.186
2020-12-24,1759,Sangrur,Sangrur,Onion,1700.0,1800.0,1800,SANGRUR,100.0,30.2439,75.835
2020-12-24,250,Sunam,Sangrur,Onion,1800.0,2200.0,2000,SUNAM,100.0,30.1248,75.8146
2020-12-24,1733,Talwandi Sabo,Bathinda,Other,2700.0,2900.0,2800,TALWANDI SABO,100.0,29.9834,75.0996
2020-12-24,227,Tarantaran,Tarn Taran,Other,2200.0,2500.0,2300,TARANTARAN,90.0,31.4623,74.9342
2020-12-24,1581,Zira,Firozpur,Local,3200.0,3600.0,3400,ZIRA,100.0,30.5738,74.5901
2020-12-25,1589,Adampur,Jalandhar,Other,2000.0,2300.0,2300,ADAMPUR,100.0,31.4254,75.72
2020-12-25,1606,Bariwala,Muktsar,Other,1500.0,1500.0,1500,BARIWALA,100.0,30.5292,74.6588
2020-12-25,247,Barnala,Barnala,Other,1120.0,2100.0,1610,BARNALA,100.0,30.3732,75.5351
2020-12-25,1618,Bassi Pathana,Fatehgarh Sahib,Onion,2000.0,2600.0,2400,BASSI PATHANA,100.0,30.67,76.43
2020-12-25,629,Bathinda,Bathinda,Other,3000.0,3500.0,3200,BATHINDA,87.5,30.1962,74.9437
2020-12-25,1732,Bhagta Bhai Ka,Bathinda,Other,1950.0,1950.0,1950,BHAGTA BHAI KA,100.0,30.4786,75.095
2020-12-25,1574,Bhucho,Bathinda,Other,3000.0,3200.0,3100,BHUCHO,100.0,30.2109,75.0942
2020-12-25,641,Budalada,Mansa,Other,2000.0,2300.0,2200,BUDALADA,87.5,29.9244,75.5484
2020-12-25,1611,Chamkaur Sahib,Rupnagar,Other,2500.0,2600.0,2550,CHAMKAUR SAHIB,100.0,30.8978,76.404
